382829	720232
8912	49133
768712	917296
549989	550192
3963	291947
196573	123219
216707	300659
132641	299440
671096	729665
146000	260127
447045	450855
462178	710897
3963	91864
20837	165325
48061	139053
3963	156414
59187	325629
291660	52312
291658	52312
648391	880346
146000	41123
3527	255658
8878	49133
291647	52312
136214	291160
3963	236888
291654	52312
893001	893003
3963	173872
1647	288671
603705	372436
542497	729763
677176	571331
892410	892422
462178	1010244
120297	285248
105989	454909
892410	892422
46240	285637
470107	486913
324724	536082
831483	893738
462178	1010249
98035	286205
917410	917408
324724	536085
608141	649719
893834	804779
123459	496242
537982	616963
108135	230600
530289	894322
9365	173872
9365	12387
257	8062
461236	447161
61542	517879
287125	4428
461236	41728
79523	448379
57515	201402
944804	934343
2063	481954
30732	513298
169160	462065
129413	37273
218105	110493
123898	278194
276933	277679
277593	277598
656158	656160
895465	892350
134843	484447
182627	276690
895584	895587
895597	48588
395819	1355473
279077	267130
156068	564189
305922	664001
38	286517
1048500	1571380
825419	880698
677335	677336
604313	138721
76213	204140
48209	679761
92614	12311
11203	555141
420121	878781
972579	107637
362124	669350
2074	469558
2358	974144
618697	618701
142649	376003
187584	267998
137255	245953
30547	38154
499731	499734
38880	11761
994825	604336
838	215951
130148	871167
51309	589168
897653	897657
1647	91864
40803	536249
897653	897659
629765	446677
53632	366383
629765	704834
460538	192375
58242	245953
44221	604476
69688	1012135
235634	244400
44221	604477
100472	41132
685586	898806
344051	498949
54133	65937
917572	863033
8882	550602
10725	779562
56593	4428
217547	707166
244533	244537
200042	2309
126577	243048
870857	899332
1079868	1079864
431878	429432
372277	495227
1519	249280
188549	185204
917572	917586
113827	236888
372277	495231
53139	138518
113827	52933
3963	52933
48807	14529
20211	190760
236415	246081
417566	550437
77186	284366
12103	36027
11058	36027
59321	22726
218033	468626
464913	468144
169160	462036
411948	450925
455781	229671
357104	441780
346104	277954
1647	352432
727808	742396
535848	203189
173651	236888
288280	79092
61874	423081
307023	307027
30026	413844
125062	406182
305944	406480
31807	340729
307023	307015
411973	307036
16248	296918
104620	974669
154364	251300
272404	248620
395702	396086
904136	454795
367252	377491
116473	376756
113225	372436
689160	1088706
375147	375154
81230	357032
271241	555946
42951	644033
346104	347878
37156	300096
535499	536381
324543	149127
54737	491418
187828	484659
36804	322155
321540	321575
49417	508667
535848	304197
231798	504362
1820	61915
302430	302291
389313	502661
231281	236300
269545	304344
293345	301473
196573	294067
138723	345605
476363	755447
1585	285831
114122	464453
571396	348491
30193	274985
8442	464453
4670	464453
164071	280885
164690	142434
47451	261453
175485	267152
49019	250411
177660	261444
926	53637
656842	656907
184995	257903
151300	243321
109880	240404
476083	482721
5112	250100
612748	335319
476083	482729
216337	239431
642906	642905
346334	1020636
122309	322975
165946	609408
336435	508732
230020	510115
166907	358584
287052	204034
124350	370155
69002	514017
606268	614328
159377	614328
505414	316010
127795	7996
143452	571132
146000	761432
206938	476166
7031	996487
973297	985083
620030	1080937
918560	918564
696066	696069
216707	195264
216707	291788
2383	456640
7031	733639
373200	234363
133877	341215
216707	146335
8876	701607
110502	474442
479509	479511
620467	168990
52866	186497
620467	96982
100290	186497
540856	540858
60320	310201
142303	294631
879960	918591
474898	474902
166066	418141
62127	430808
587940	590078
536698	142998
312025	312030
142030	142998
431029	594910
172642	342696
321415	479337
641440	641584
20959	8803
194314	512307
432576	1597528
7902	496044
270852	335711
283313	976753
50584	488298
6822	6844
65782	548307
169160	462052
490143	594315
50584	488292
427626	509577
670861	670856
50584	488285
985746	985748
524510	523689
490143	594323
570095	366857
121196	519535
121196	177376
198587	1001756
177380	177376
665409	616834
273685	519506
24000	589084
490143	594341
695831	696353
69576	650907
4825	393987
3192	352148
42951	819381
544521	557190
490143	594346
6749	98794
138703	987093
490143	594348
366578	194892
692992	533471
60661	198862
496475	134210
923604	923309
415933	415911
857225	924693
551754	551751
490143	594354
1658671	1658931
1569955	1597806
30515	1012969
177766	620032
415933	415931
373173	439078
695869	273270
30515	1012965
565624	533746
5639	589019
1139223	1167054
123639	670568
1512704	1512710
80685	532527
80685	532530
490143	594365
923663	923664
425651	263071
1512704	1512719
186349	692860
1512704	1512720
203790	651348
327414	479114
392138	541292
448215	461575
30515	364732
448215	461578
189543	50497
751657	430592
716724	359968
20879	657898
51130	685326
282137	708470
47325	306324
696676	696680
497342	930201
10527	189030
701944	701945
930492	571836
462259	627275
363537	734581
539209	931874
86252	931921
584923	745346
639162	736629
904416	931694
740108	650362
756387	756389
318812	5460
30515	754560
63395	743615
743988	743986
1474460	543336
1512760	1512746
420690	696476
382667	746103
586135	742365
153825	36761
993	644178
742492	684432
635346	4626
742492	204802
934415	934417
632947	207376
747303	747304
744504	744510
476362	571753
170915	748746
170915	748747
192110	745741
750566	664377
486739	41537
755669	4626
30515	1013005
388767	753036
351526	756702
323497	360082
323497	304197
323497	358584
664491	937504
935805	358585
503663	515399
108980	938822
638431	752741
497281	497282
762318	418676
762318	262316
525706	360082
143092	762006
446865	754381
632945	179186
1607487	612947
1035	449337
762040	649698
761706	209389
189648	304197
30515	194011
759703	286517
4930	768829
764182	764082
277593	308423
277593	277596
1088590	1088606
767595	65329
259931	958301
739528	767144
1018014	1018017
700701	776035
460174	941898
153432	776058
768648	768647
22008	772894
22008	772902
770878	61915
2125	35337
770878	668985
770878	571339
22041	515598
364622	778194
770878	429432
548955	1007330
4796	779013
248822	791579
36125	960189
530289	778344
612127	690949
605374	778540
435358	360633
741833	781022
30515	456768
664021	776567
779900	779904
779900	779902
30515	456768
1082142	372297
787265	503987
778580	778579
1194	962188
161668	732834
788100	655216
961681	961682
42951	789550
1194	379416
158569	521495
42951	789550
1194	109570
1018333	1018364
964870	964871
147946	803703
55963	352068
44758	797709
794004	708116
20154	965047
59202	260689
1194	962161
285113	796368
292547	481734
280265	702800
312944	454525
316489	1017183
156132	108098
360997	801147
156132	479237
990084	376651
30515	968659
133626	799171
517877	517874
801780	415911
804099	804104
3534	857873
30515	452406
516474	787291
94178	127733
5439	106769
524019	990268
524019	990270
1180269	1182810
113550	558120
1180269	1182814
547414	1026466
75431	61912
971944	1028017
1180269	1182822
518262	1031924
493289	1032753
1597039	1602508
1033261	380055
926121	5336
1034425	877479
43245	1034716
187958	1036239
43141	257807
222124	1037730
1038110	11827
1038110	712835
1009975	1038747
36549	1038928
35603	602371
312764	1090898
55656	1096382
1135	239991
112425	1040341
788542	1040547
1040947	1040943
1041506	1041515
1041506	1041516
119229	1045678
1026229	1090840
850346	850347
965007	4428
1046178	654392
53433	654392
31845	170444
1051957	881451
18	386726
18	386726
61874	423082
276483	1057770
44581	728504
1088774	1088858
1058600	1055173
557004	41537
420121	878767
1060952	1060954
468565	921977
205470	1061838
1061946	1061948
209286	686058
991392	1098575
149100	622254
23401	285775
330605	1065603
330605	1065606
1066283	1066286
1066685	778344
313827	316457
38383	1088173
345179	1069555
345179	1069559
345179	1069560
345179	1069606
311724	232483
38383	1088475
188388	24197
345179	893840
914838	1071668
345179	1069574
1072029	1072031
1072029	1072043
1072029	547840
1074297	238880
54022	273270
1074479	147790
21904	1099587
21904	1099592
788566	92539
21904	732644
408816	69272
1101929	306152
843477	843494
917233	137844
220598	789421
635349	1106918
415099	1107248
56271	1107600
4796	779017
898055	331591
50001	730114
124614	779019
1113044	1113042
1113228	278671
117970	1113650
839421	1113392
867765	1114189
839421	1113369
839421	839425
839421	1113367
828228	1114354
154433	1116404
107143	1116352
154433	400758
1116544	1116541
372471	1117401
158985	579871
10302	236922
10302	233383
1006	243083
1006	243083
197562	7484
9194	148508
113382	1005445
4635	1120218
1120866	901045
140096	1196046
1072360	1121936
92682	92692
1123035	1122986
47695	377525
588070	802136
1127216	1127219
37098	1127064
150206	255201
129413	37273
1072360	1121935
1128427	1128421
1129960	1130291
1129960	1130291
918289	1130387
918289	1130388
1023205	35357
1131526	1131525
6368	455612
466369	1110836
332336	1135464
848431	1137070
219095	142762
8584	1178535
1063135	1138922
1063135	1138922
85767	378217
1140833	1140832
256864	129777
400733	828531
389719	1183514
400733	472253
1150834	820021
37528	1141673
1195486	1197264
1195486	1197264
1195486	1197264
55656	1171525
1088854	1089442
276675	70973
1193770	1193775
1193770	1193775
1193770	1193775
1193770	1193775
1193770	1193775
1193770	1193775
192525	479340
1186622	1186626
1032073	952152
1143310	810270
68634	1185027
1071361	1176780
69576	650913
923395	1146900
1176334	1176397
421563	378342
421563	378342
421563	378342
421563	378342
421563	378342
421563	378342
143613	1193883
35542	80431
190260	348491
1003016	1149813
903172	1194377
903172	1194377
1149568	1149956
125703	117960
903172	1194385
90009	1197048
1104489	1192590
1003016	1149804
332890	1153020
604358	1154567
574655	1155602
106994	1155602
106994	951650
526142	149961
1150172	1156866
735808	1157295
735808	1157295
480741	856631
1158950	1158972
1188680	683540
530903	530905
466700	198862
101101	451098
1162301	366246
606847	1162609
1177275	923058
1160788	1160787
1063921	1164214
367556	1164333
367556	1164332
316679	1164443
143613	1136590
910505	1166180
910505	1166180
910505	1166180
1167213	1107103
839421	1113372
1083605	1113377
1083605	1113369
1083605	1113392
645668	398652
1200181	307490
229403	1200923
578337	1201291
986477	1202587
143613	1136590
1203312	1112595
1204918	1204914
143613	1136590
1206402	278761
184970	1206704
608373	1207362
152341	1207601
1208853	1208856
74482	563439
1517503	886010
1209453	1209454
1210516	1208952
219117	733339
524050	733339
839421	1113392
302404	867153
683689	1100634
1212249	1212198
45115	586642
517568	1213600
1214420	1214602
56596	2795
253997	1216285
241	267429
758677	663764
606749	1218484
1219710	1171873
9793	965766
870736	1221999
155412	206223
92561	354609
608417	1224193
1223810	1223828
1223810	1223828
1223810	1223828
1223810	1223828
1223810	1223828
1223810	1223828
1223810	1223828
1225803	368979
143613	1136590
110943	1071689
112102	1230057
1230080	1230057
1231063	308151
1232012	1232014
34754	1317
903925	1233411
946222	1231345
1233468	429328
1233889	1234263
1230819	1234256
1234865	687693
10471	1234960
711088	108098
711088	415931
1235330	725247
1235770	1235771
826447	1074350
146042	153176
570544	1236468
1183050	1236661
1237610	1237615
90549	929083
152997	332776
54843	267940
1241113	1241115
571864	1517593
42951	819381
42951	819381
767945	760138
610470	578930
299	246481
299	243033
299	1016213
789003	1194250
42951	91506
265063	1245541
1183305	1245549
7031	447013
7031	996493
84917	128934
190063	1246542
586954	1247228
845631	1247890
173655	1247956
1086720	846488
1086720	846495
1086720	846496
1071505	305169
23966	1249226
23966	1249269
737298	1249636
1602823	1602808
1602823	656462
58572	1247665
336330	1252323
336330	1252329
336330	1252338
550915	1253299
550915	1253302
550915	1253308
550915	1253308
1124152	1067067
1124152	236300
9456	3564
5312	656048
842418	1254234
33470	423589
764748	1254615
1034604	1255040
1239657	242786
85767	1055269
1151621	348491
1086836	1257519
1086836	1257480
1086836	1257542
1086836	1257569
459472	1258832
313959	1259243
1260261	302592
1260261	302593
1086836	1257544
987968	903493
1261821	260127
1602989	1608781
249045	1027950
1264444	851195
37674	825844
4825	247103
56088	1264908
879045	1265248
1265921	1168646
639935	1266114
43895	1266673
52891	255778
839421	1113377
839421	1113369
839421	1113377
1259139	1271813
153825	868992
167933	384029
167933	384029
167933	384029
167933	384029
577085	1275456
69635	36761
69635	693759
1277378	511152
116	427825
317616	1131308
1281960	306615
1282898	360633
209664	1283337
782183	768266
782183	768266
782183	768829
1115785	468393
1284154	1284151
522136	795600
112575	398105
1284698	1284697
60661	198862
60661	239241
332417	238758
1287867	481734
606758	555880
602542	602544
1286663	588772
6472	975035
49911	772384
5112	250100
1296079	747756
1296370	1296367
1294563	877414
226435	1297347
1141131	1298021
1299956	1283786
1299956	1283786
819233	1055173
1060300	965065
1305361	564944
160735	78676
1465931	1452330
1308399	899921
269102	679761
155426	774824
155426	1311382
1663945	250749
1081786	125542
301817	1514461
391445	1315150
391445	1315154
853749	1315688
1663945	72983
1259900	208758
1317753	1317752
746597	1046880
252275	1318711
1318758	1318775
1318758	1318797
640226	751533
676332	621824
1319492	1319488
1319851	1320304
1320437	1320435
1320437	1320435
35088	611799
447770	1321146
1604423	550437
352228	10364
1324303	464454
1325204	1325188
1325204	1325196
1325295	480650
919181	583223
740067	1325675
1042240	865179
774632	290508
353024	167180
1662444	1662465
621503	811265
1332855	985072
1333455	1333450
6340	1334106
1335916	1335915
313828	43478
157994	1337887
1338394	1064092
171540	1339923
564787	1340507
945400	1341152
1056702	1341152
989425	1341244
1340584	1341382
1342332	237516
1343195	499260
509395	1342841
1347208	1086295
1347685	1347686
1026229	1348004
1348034	1348128
1206950	1349379
632479	1349388
632479	1349388
1349760	1349768
1350001	1311594
879069	1350442
218244	1256042
1241805	1351096
1351337	1351336
68266	1351552
266762	1088606
1352508	899543
405726	737825
703306	1110669
139354	1353779
476906	476959
811170	557158
632928	1355526
400826	1106331
397022	1006931
1361075	1361096
997744	2309
5554	326946
1364656	1169262
1364656	138721
1365119	1365123
162366	911821
1366456	1366453
1367164	637892
1368846	1368864
1369409	1369411
1369409	1369411
616708	616710
1373048	178640
1373048	237516
563313	250411
47532	261455
912835	449039
888420	1115969
888420	23950
888420	61965
888420	1195224
888420	15945
154433	1379602
623730	1230127
54567	1660875
1381085	336758
1083779	1381130
582879	926230
1384427	1384431
1384735	1384719
648391	878757
420121	1186600
880952	1186600
420121	879277
883042	880329
880952	878757
883042	878757
883042	878757
420121	878757
648391	880365
648391	880365
420121	1386274
420121	1386274
1008256	1337009
1387367	1387397
671702	1387421
1387468	360924
1388242	1388234
1388242	1388234
1388242	1388234
627851	1384493
191340	360633
161619	281664
1391175	729473
1361597	1391193
476906	1391912
1271196	1392817
1271196	1392817
200418	723939
883042	880331
1393210	437861
578508	1393269
578508	1393270
1393479	1393496
1394612	1394608
1334814	1519165
819233	1055173
1098770	1397722
1397929	1397946
35179	728646
353024	158408
246470	443616
611808	948032
826447	1401866
5208	1403980
5208	1403981
43189	1404061
3527	186836
851647	487698
1404805	1404808
1379207	1174096
1379207	1174096
392258	1303383
1395882	1405827
1188546	1405827
1395882	1405828
1395882	1405830
1395882	1407296
1395882	1407494
1195566	53093
1517480	1403819
162366	1409186
189057	488478
189057	488490
189057	1374464
305369	280926
305369	280885
528561	1410250
528561	1410250
1412489	125914
1245426	415870
261702	1413793
14411	978863
1414172	1414179
1016355	1415605
240738	1416052
1251412	1384781
1251412	1384781
1517482	1518009
1517482	1518012
38270	284407
466045	1421354
466045	1421356
1424405	1424404
1424782	1424780
1425199	1425490
1284188	593273
330819	1423563
330819	1423563
330819	1423563
1426181	1144982
1426510	1426581
212221	1426649
1395998	1428299
449536	1428533
480582	1428745
729319	1084537
729319	1428914
1417145	1429014
1429092	189030
50860	905583
214566	1430522
839421	1113372
876413	297634
1430788	1430791
237980	925976
42951	85205
1416077	1423101
52382	1305863
1434184	1434187
648391	1435374
648391	1435374
420121	878794
880952	878794
833362	372771
825419	880715
825419	880715
420121	878740
880952	878740
1083605	839425
825419	880721
1083605	1113372
39468	517904
839421	1237556
839421	1237556
1183897	839425
39468	517904
1437166	1436561
1437421	1386291
735342	1438279
273392	799119
491413	1438719
944280	391312
1218223	49878
1442069	250810
96484	1438640
1519235	1519266
281266	434111
69635	1443312
542956	1519995
160856	1443769
888131	888134
888131	888261
69259	1444529
1041506	392445
314446	572422
50099	118677
1217873	791967
45220	436575
47333	597505
1176917	501612
1176917	493065
533440	348758
1448413	1448414
7820	130656
7820	130656
7820	130656
7820	130656
7820	130656
1449770	250411
1449770	250411
1450028	44794
1451478	1451477
33359	397927
33359	397927
33359	397927
33359	397927
33359	397927
33359	397927
1365002	1495029
400733	1453652
505957	368250
135474	723227
39868	1457572
195902	383419
999984	1457731
999984	1457743
999984	1457745
56009	1453997
313519	1458126
313519	1458126
313519	1458126
1458732	288830
330488	98794
408495	548647
117256	1603206
1221980	1460800
1221980	1460800
1144652	1460806
635684	1009752
1461058	1461063
1126612	1126607
864337	377996
616744	616750
1466878	1466907
406879	999610
1285776	1467287
559736	332141
979323	353246
1313980	1468419
1009228	1322779
1469208	650498
1471241	1326394
275610	1471242
222702	1471775
7197	1474651
1475418	1475425
973480	1476717
43342	1442538
233481	1478436
1519773	1318020
1026196	1353554
514540	524209
1481770	1482220
8518	500310
8518	500310
8518	500310
1483462	492705
1484279	1484283
1486294	1402308
148489	281656
430389	980188
1254871	1487131
82280	1487978
1345911	1405828
7422	386726
453904	1489027
151206	479237
1471143	712817
120131	288054
120131	396636
120131	396636
120131	288054
1491261	1491502
1607594	1607592
1492012	1492018
5156	1518657
1492674	900028
656299	1289540
284365	1493309
284313	1493317
74600	1493779
53246	1494758
598135	925036
511453	1496548
599421	585240
381638	501955
1497166	54012
4175	52312
301429	268793
78143	316872
699813	1500877
317547	983470
317547	1500961
1501254	1501256
1501254	1501259
815086	929245
193860	408151
305253	305239
46383	179262
46383	179262
46383	179262
46383	179262
46383	571859
46383	187428
46383	187428
93171	1662857
1503026	1420623
1503416	1503415
5151	1072980
528959	1505039
284306	421971
849941	1504777
5151	616714
5151	1518738
1506457	1270746
22041	1506614
558985	193189
151694	1507697
204357	784957
547273	1508399
105978	991608
120191	1600444
1509481	255279
1509555	1509556
200907	225632
1523351	1115774
1523477	1523503
1523477	578519
825419	880701
825419	880703
825419	880701
825419	1524204
825419	880467
825419	880467
825419	880698
420121	1009547
420121	878781
420121	1524354
420121	878803
420121	880698
420121	1524389
420121	1524400
420121	1524417
420121	1524421
420121	1524423
420121	1524440
420121	1524461
420121	1524465
1137987	1524915
1137987	1524939
1178488	1524954
1526660	536503
1152871	1527233
697067	1527245
228820	1527245
1137078	297921
175690	759308
137413	311602
1322496	1528840
1322496	1528840
1308750	660862
284179	849930
742264	973676
742264	1529936
1374709	1529980
1525775	470635
1353287	741686
513037	139790
266206	410332
736874	365912
389774	500726
1602989	1608926
1609144	1609148
1609144	1609148
155103	841584
838297	1533496
838297	1533498
1534216	460499
139749	1534740
414263	459874
1536053	1536058
1536332	1536335
1536569	1536579
3498	1146939
1210162	1520765
1537243	1506716
131647	255279
589025	1538230
131657	553369
1539009	678554
1540063	586485
110943	1216551
1540193	243276
1395882	1393201
43547	1413793
43547	1413793
174993	24018
174993	791
174993	46340
174993	22656
1138957	1071689
1517178	1542067
1542094	795422
1542094	423013
798445	470623
1660173	510878
1542832	244401
1542864	230485
1542864	12311
1542864	1542894
1542864	1542912
1542864	1408699
1542864	1542917
61696	1142046
1537911	1543404
278752	1543611
126893	1543736
710977	710996
1346806	710996
1544885	1544881
1542645	1138875
1542645	1070929
1545057	403356
1545221	778028
900883	1545801
1546107	1337723
195902	607615
195902	725706
1546821	131918
1546821	230485
1546821	12311
1546821	1546820
131657	1002314
1547869	1547866
1547996	1548003
1409749	1548193
1549697	1549695
323473	526921
266988	676502
1131817	1550898
6492	1551335
1273473	775529
1128778	1146133
1541885	1552205
669895	1079229
327414	1553754
327414	1553748
1553936	1553938
1553936	1553938
240529	245446
1328042	1556077
1607312	1607311
757521	1556685
757521	1556688
143404	705858
1556842	1556194
1556842	1556194
1534433	1053485
1558092	237212
1559277	1362489
1559511	1559387
1559277	1608363
1560496	208758
458774	1562143
1563004	1533792
1547006	1563116
357337	1565679
357337	900184
306739	1566932
145079	728811
1569551	158408
1350276	567040
1390660	255658
1274964	1420420
251501	442
1572225	1540408
304153	341167
220317	232331
177501	1572811
1572872	963753
1573204	1273014
855469	1573284
1573811	1537372
1575394	1575391
1575394	1575392
84825	723630
49911	1576345
1576496	403356
1576539	317071
1576639	1263018
1577525	550437
31471	52629
502395	1608137
677176	677184
187	478457
1580418	1580410
182879	956314
182879	1580814
7197	1580975
140175	1581044
1580418	1580410
487529	424939
60143	1582222
487529	165131
667327	239918
193020	239918
33790	833171
79869	1601548
1585787	1585786
502395	1608139
502395	1608139
487529	1587494
487529	1099767
604777	1607837
1588613	1533792
595544	1589318
